Norvège	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+1.0_p%	0.01
Nouvelle-Zélande	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+1.0_p%	0.01
Népal	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-6.6_p%	0.06599999999999995
OCDE_-_Total	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-1.4_p%	0.013999999999999915
Oman	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-20.2_p%	0.20200000000000004
Ouganda	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-2.7_p%	0.027000000000000027
Ouzbékistan	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-11.4_p%	0.11400000000000006
Pakistan	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-9.4_p%	0.09399999999999999
Palestine	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-15.4_p%	0.154
Panama	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-3.8_p%	0.03799999999999997
Paraguay	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+4.8_p%	0.04800000000000001
Pays-Bas	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-0.5_p%	0.005
Philippines	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-10.5_p%	0.105
Pologne	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-0.1_p%	0.0009999999999999432
Portugal	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-5.2_p%	0.052000000000000025
Pérou	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-10.1_p%	0.10100000000000002
Qatar	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-7.0_p%	0.06999999999999992
Roumanie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-7.0_p%	0.07
Royaume-Uni	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+0.3_p%	0.0030000000000001137
Rwanda	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-7.4_p%	0.07399999999999998
République_Centrafricaine	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-8.4_p%	0.08400000000000002
République_Dominicaine	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-4.1_p%	0.041000000000000016
République_démocratique_du_Congo	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-1.2_p%	0.011999999999999993
Serbie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+0.8_p%	0.007999999999999972
Seychelles	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-3.1_p%	0.030999999999999944
Sierra_Leone	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-6.9_p%	0.06899999999999999
Singapour	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-0.6_p%	0.005999999999999943
Slovaquie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-3.4_p%	0.03400000000000006
Slovénie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-1.8_p%	0.01799999999999997
Somalie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-3.6_p%	0.036
Soudan_du_Sud	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-3.1_p%	0.030999999999999996
Sri_Lanka	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+0.6_p%	0.006000000000000085
