STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,LABOUR_FORCE_STATUS,Labour force status,JOB_COVERAGE,Job coverage,WORKER_STATUS,Worker status,WORK_TIME_ARNGMNT,Working time arrangement,METHODOLOGY,Methodology,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MLT,Malta,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2023,,18.612,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MLT,Malta,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2024,,18.38,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2010,,7.435,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2011,,7.092,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2012,,7.241,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2013,,4.951,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2014,,4.968,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2015,,4.648,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2016,,5.673,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2017,,4.45,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2018,,3.561,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2019,,4.52,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2020,,4.482,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2021,,4.341,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2022,,4.065,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2023,,2.837,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2024,,3.268,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,PER,Peru,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2012,,34.522,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,PER,Peru,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2017,,34.524,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,PER,Peru,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2019,,33.669,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,PER,Peru,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2020,,35.34,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,ROU,Romania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2012,,11.538,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,ROU,Romania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2014,,11.104,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,ROU,Romania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2015,,10.599,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,ROU,Romania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2016,,9.185,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,ROU,Romania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2018,,8.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,ROU,Romania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2020,,7.222,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,ROU,Romania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2022,,3.197,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,ROU,Romania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2024,,2.835,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,RUS,Russia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2017,,9.44,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,RUS,Russia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2018,,9.964,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUS,Australia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2011,,16.175,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUS,Australia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2013,,16.851,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUS,Australia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2016,,18.649,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUS,Australia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2017,,18.441,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUS,Australia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2018,,18.663,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUS,Australia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2019,,18.835,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUS,Australia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2021,,19.311,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUS,Australia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2022,,18.706,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUS,Australia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2023,,19.032,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUS,Australia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2024,,19.869,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUS,Australia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2025,,20.041,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUT,Austria,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2010,,9.171,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUT,Austria,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2011,,8.913,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUT,Austria,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2012,,9.159,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUT,Austria,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2013,,10.288,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUT,Austria,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2014,,10.938,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUT,Austria,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2015,,11.183,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUT,Austria,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2016,,11.82,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUT,Austria,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2017,,11.863,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUT,Austria,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2018,,11.177,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUT,Austria,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2019,,10.701,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUT,Austria,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2020,,10.739,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUT,Austria,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2021,,11.634,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUT,Austria,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2023,,13.412,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,AUT,Austria,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2025,,14.01,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,BEL,Belgium,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2010,,8.925,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,BEL,Belgium,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2011,,9.85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,BEL,Belgium,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2012,,9.656,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,BEL,Belgium,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2015,,10.057,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,BEL,Belgium,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2017,,10.224,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,BEL,Belgium,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2018,,9.902,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,BEL,Belgium,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2020,,10.711,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,BEL,Belgium,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2021,,10.967,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,BEL,Belgium,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2023,,11.531,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,BEL,Belgium,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2024,,12.528,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,BEL,Belgium,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2025,,14.464,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,CAN,Canada,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2014,,12.531,,A,Normal value,0,Units,1,One
