STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,LABOUR_FORCE_STATUS,Labour force status,JOB_COVERAGE,Job coverage,WORKER_STATUS,Worker status,WORK_TIME_ARNGMNT,Working time arrangement,METHODOLOGY,Methodology,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LVA,Latvia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2012,,92.967,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LVA,Latvia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2013,,94.024,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LVA,Latvia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2014,,94.848,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LVA,Latvia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2015,,95.092,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LVA,Latvia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2016,,93.33,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LVA,Latvia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2017,,94.689,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LVA,Latvia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2018,,94.747,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LVA,Latvia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2019,,93.654,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LVA,Latvia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2020,,92.987,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LVA,Latvia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2021,,94.006,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LVA,Latvia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2022,,95.389,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LVA,Latvia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2023,,94.495,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LVA,Latvia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2024,,94.553,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LVA,Latvia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2025,,94.076,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LTU,Lithuania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2010,,93.168,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LTU,Lithuania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2011,,92.885,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LTU,Lithuania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2012,,92.538,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LTU,Lithuania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2013,,92.932,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LTU,Lithuania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2014,,92.981,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LTU,Lithuania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2015,,93.936,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LTU,Lithuania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2016,,94.009,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LTU,Lithuania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2017,,93.47,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LTU,Lithuania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2018,,93.954,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LTU,Lithuania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2019,,94.285,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LTU,Lithuania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2020,,94.352,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LTU,Lithuania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2021,,94.947,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LTU,Lithuania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2022,,95.166,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LTU,Lithuania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2023,,94.937,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LTU,Lithuania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2024,,94.574,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LTU,Lithuania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2025,,95.242,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LUX,Luxembourg,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2010,,96.214,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LUX,Luxembourg,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2011,,95.487,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LUX,Luxembourg,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2012,,94.882,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LUX,Luxembourg,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2013,,94.642,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LUX,Luxembourg,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2014,,94.953,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LUX,Luxembourg,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2015,,95.004,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LUX,Luxembourg,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2016,,94.725,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LUX,Luxembourg,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2017,,94.819,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LUX,Luxembourg,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2018,,95.301,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LUX,Luxembourg,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2019,,95.104,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LUX,Luxembourg,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2020,,94.045,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LUX,Luxembourg,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2021,,92.42,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LUX,Luxembourg,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2022,,92.125,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LUX,Luxembourg,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2023,,90.633,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LUX,Luxembourg,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2024,,91.79,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,LUX,Luxembourg,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2025,,90.756,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MEX,Mexico,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2010,,83.56,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MEX,Mexico,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2025,,83.038,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,NLD,Netherlands,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2012,,75.225,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,NLD,Netherlands,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2024,,70.148,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,NLD,Netherlands,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2025,,69.397,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,NZL,New Zealand,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2010,,88.384,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,NZL,New Zealand,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2011,,88.601,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,NZL,New Zealand,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2012,,88.666,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,NZL,New Zealand,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2013,,88.69,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,NZL,New Zealand,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2014,,88.224,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,NZL,New Zealand,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2015,,88.67,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,NZL,New Zealand,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2016,,88.494,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,NZL,New Zealand,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2017,,88.374,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,NZL,New Zealand,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2018,,88.703,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,NZL,New Zealand,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2019,,89.287,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,NZL,New Zealand,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2020,,88.734,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,NZL,New Zealand,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2021,,88.326,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,NZL,New Zealand,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2022,,89.001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,NZL,New Zealand,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2023,,88.572,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,NZL,New Zealand,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2024,,88.086,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,NZL,New Zealand,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2025,,87.786,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,NOR,Norway,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,FT,Full-time,NAT_DEF,National definition,A,Annual,2010,,86.18,,A,Normal value,0,Units,1,One
