France	2013°	Part_des_employé·es_à_temp_partiel	+23_p%	0.23462
Grèce	2013°	Part_des_employé·es_à_temp_partiel	+7_p%	0.07087
Hongrie	2013°	Part_des_employé·es_à_temp_partiel	+5_p%	0.04825
Indonésie	2013°	Part_des_employé·es_à_temp_partiel	+11_p%	0.10951999999999998
Irlande	2013°	Part_des_employé·es_à_temp_partiel	+21_p%	0.21149
Islande	2013°	Part_des_employé·es_à_temp_partiel	+22_p%	0.21908000000000002
Israël	2013°	Part_des_employé·es_à_temp_partiel	+20_p%	0.19869
Italie	2013°	Part_des_employé·es_à_temp_partiel	+24_p%	0.23663
Japon	2013°	Part_des_employé·es_à_temp_partiel	+25_p%	0.24845999999999996
Lettonie	2013°	Part_des_employé·es_à_temp_partiel	+4_p%	0.040279999999999996
Lituanie	2013°	Part_des_employé·es_à_temp_partiel	+4_p%	0.037599999999999995
Luxembourg	2013°	Part_des_employé·es_à_temp_partiel	+30_p%	0.30128
Macédoine_du_Nord	2013°	Part_des_employé·es_à_temp_partiel	+1_p%	0.005629999999999997
Malte	2013°	Part_des_employé·es_à_temp_partiel	+18_p%	0.18247
Mexique	2013°	Part_des_employé·es_à_temp_partiel	+17_p%	0.17266
Norvège	2013°	Part_des_employé·es_à_temp_partiel	+26_p%	0.25684999999999997
Nouvelle-Zélande	2013°	Part_des_employé·es_à_temp_partiel	+23_p%	0.22742999999999994
OCDE_-_Total	2013°	Part_des_employé·es_à_temp_partiel	+20_p%	0.20101
Pays-Bas	2013°	Part_des_employé·es_à_temp_partiel	+47_p%	0.47431999999999996
Pologne	2013°	Part_des_employé·es_à_temp_partiel	+6_p%	0.059140000000000005
Portugal	2013°	Part_des_employé·es_à_temp_partiel	+6_p%	0.05709999999999999
Pérou	2013°	Part_des_employé·es_à_temp_partiel	+16_p%	0.16111999999999999
Roumanie	2013°	Part_des_employé·es_à_temp_partiel	+2_p%	0.016210000000000006
Royaume-Uni	2013°	Part_des_employé·es_à_temp_partiel	+29_p%	0.29412
Russie	2013°	Part_des_employé·es_à_temp_partiel	+5_p%	0.05108999999999999
Seychelles	2013°	Part_des_employé·es_à_temp_partiel	+8_p%	0.07730000000000001
Slovaquie	2013°	Part_des_employé·es_à_temp_partiel	+3_p%	0.029749999999999995
Slovénie	2013°	Part_des_employé·es_à_temp_partiel	+6_p%	0.06148000000000001
Suisse	2013°	Part_des_employé·es_à_temp_partiel	+44_p%	0.44309
Suède	2013°	Part_des_employé·es_à_temp_partiel	+19_p%	0.19079999999999997
Turquie	2013°	Part_des_employé·es_à_temp_partiel	+18_p%	0.17557999999999999
États-Unis	2013°	Part_des_employé·es_à_temp_partiel	+13_p%	0.12919
Afrique_du_Sud	2014°	Part_des_employé·es_à_temp_partiel	+8_p%	0.08403
Allemagne	2014°	Part_des_employé·es_à_temp_partiel	+36_p%	0.36213
Australie	2014°	Part_des_employé·es_à_temp_partiel	+29_p%	0.28996
Autriche	2014°	Part_des_employé·es_à_temp_partiel	+36_p%	0.35952999999999996
Belgique	2014°	Part_des_employé·es_à_temp_partiel	+32_p%	0.32268
Bulgarie	2014°	Part_des_employé·es_à_temp_partiel	+1_p%	0.00896
Canada	2014°	Part_des_employé·es_à_temp_partiel	+14_p%	0.14479999999999998
Chili	2014°	Part_des_employé·es_à_temp_partiel	+15_p%	0.15059999999999998
Chypre	2014°	Part_des_employé·es_à_temp_partiel	+6_p%	0.06026
Colombie	2014°	Part_des_employé·es_à_temp_partiel	+17_p%	0.17243000000000003
Costa_Rica	2014°	Part_des_employé·es_à_temp_partiel	+19_p%	0.19485999999999998
Croatie	2014°	Part_des_employé·es_à_temp_partiel	+3_p%	0.030630000000000004
Danemark	2014°	Part_des_employé·es_à_temp_partiel	+20_p%	0.20187999999999995
Espagne	2014°	Part_des_employé·es_à_temp_partiel	+18_p%	0.17779
Estonie	2014°	Part_des_employé·es_à_temp_partiel	+6_p%	0.06254
Finlande	2014°	Part_des_employé·es_à_temp_partiel	+9_p%	0.09253
France	2014°	Part_des_employé·es_à_temp_partiel	+23_p%	0.23015
Grèce	2014°	Part_des_employé·es_à_temp_partiel	+6_p%	0.06427
Hongrie	2014°	Part_des_employé·es_à_temp_partiel	+4_p%	0.04172000000000001
Indonésie	2014°	Part_des_employé·es_à_temp_partiel	+15_p%	0.14820000000000003
Irlande	2014°	Part_des_employé·es_à_temp_partiel	+21_p%	0.20839
Islande	2014°	Part_des_employé·es_à_temp_partiel	+20_p%	0.2021
Israël	2014°	Part_des_employé·es_à_temp_partiel	+19_p%	0.19384
Italie	2014°	Part_des_employé·es_à_temp_partiel	+24_p%	0.23861999999999994
Japon	2014°	Part_des_employé·es_à_temp_partiel	+25_p%	0.25232
